Correo,Nombre,Apellido,Telefono,Estado,Municipio,RazonSocial,Cargo,OtroCargo,NoEmpleados,SolucionInteres,ServicioInteres,Mensaje,AvisoPrivacidad,Newsletter,CreatedAt,UpdatedAt,Tipo,Region,CorreoComercial,CorreoMkt,utm_source,utm_medium,utm_campaign,utm_content
mtrejo@consede.com.mx,MARIANA,TREJO,3751240276,Jalisco,Zapopan,CONSEDE LEASING SA DE CV,CEO/COO,,1 a 5,Conectividad Telcel,eSIM,"BUENAS NOCHES YA HABIA IDO A UN CENTRO DE ATENCION Y LLEVE MIS DOCUMENTO, HICE MIS BIOMÉTRICOS Y NO ME HAN CONTACTADO HA PASADO MAS DE UN MES",True,False,3/13/2026 9:51:27 PM,3/13/2026 9:51:30 PM,COT,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
capibaradurmiendo@gmail.com,Eduardo,Peñuelas Carrillo,6621951931,Sonora,Hermosillo,Contar numeros,Contador,,25 a 50,Seguridad,Norton Antivirus Empresarial,Hola ayudenme a contar los numeros ya que soy contador podrian llamarme?,True,False,3/14/2026 12:32:54 AM,3/14/2026 12:32:55 AM,COT,R2,manuel.zuniga@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
misaelrodriguez9094@gmail.com,Jerónimo Misael,Misael Rodriguez,4773996765,Ciudad de México,Cuauhtémoc,Colega,Gerente,,5 a 25,Conectividad Telcel,Redes Privadas de Datos,Necesito saber que pasa,True,True,3/14/2026 1:00:52 AM,3/14/2026 1:14:11 AM,COV,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
sistemas@sepoing.com.mx,david,castañeda,5541863845,Ciudad de México,Azcapotzalco,"SEPOING, S. DE R.L. DE C.V",Gerente,,25 a 50,Gestión Vehicular Telcel,Video a bordo,necesito camaras y rastreo gps,True,True,3/14/2026 8:31:13 AM,3/14/2026 8:31:13 AM,GVT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
madrigalsa@hotmail.com,saulo,madrigal,3317438334,Jalisco,Guadalajara,SUPER PARTES ABASTOS,Director,,1 a 5,Planes Empresariales,Plan Telcel Empresa,,True,False,3/14/2026 10:31:01 AM,3/14/2026 10:31:01 AM,PTE,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
loboblackhmo89@wes.net,Gustavo Antonio,Tello duran,6622954762,Sonora,Hermosillo,Sertap,Asistente,,1 a 5,Conectividad Telcel,Conectividad Avanzada M2M,5664013928,True,True,3/14/2026 11:20:11 AM,3/14/2026 11:20:14 AM,COV,R2,manuel.zuniga@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
oo5720761@gmail.com,Oscar Alberto,Alvarez Espínola,5653857491,Hidalgo,Atitalaquia,Cafetería SANDO,Dueño/Propietario,,5 a 25,Planes Empresariales,Plan Telcel Empresa,Hola buenas tardes me interesa un plan con equipo en renta para mí empresa,True,True,3/14/2026 11:35:23 AM,3/14/2026 11:35:23 AM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ulisesubs@hotmail.com,Javier Ulises,Villalobos Silva,6141753895,Chihuahua,Chihuahua,Javier Ulises Villalobos Silva,Dueño/Propietario,,1 a 5,Comunicación Empresarial,Control de Ventas,,True,False,3/14/2026 2:36:37 PM,3/14/2026 2:36:37 PM,COE,R3,alberto.sifuentes@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
bachitassaleee@gmail.com,Ale,hernandez,8443563402,Coahuila de Zaragoza,Saltillo,3Gb,Gerente,,100 a 500,Planes Empresariales,Plan Telcel Ultra Empresa,Telcel,True,True,3/14/2026 5:16:34 PM,3/14/2026 5:16:34 PM,PTE,R4,marsanva@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
claudiameleare0250@gmail.com,Claudia Cecilia,Arévalo Meléndez,6141906555,Chihuahua,Chihuahua,RFC,Dueño/Propietario,,1 a 5,Seguridad,Control de Dispositivos MDM,Beneficiaria de mi esposo Juan Manuel Esquivel Rodríguez,True,True,3/14/2026 5:28:03 PM,3/14/2026 5:28:03 PM,SEG,R3,alberto.sifuentes@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
bernardo.silva@xsysglobal.com,Sol Bernardo,Silva Castillo,5518491618,Estado de México,Cuautitlán Izcalli,XSYS Flexo México S de RL de CV,Gerente,,5 a 25,Planes Empresariales,Plan Telcel Empresa,Necesito contratar 4 líneas nuevas para mi empresa ya teniendo 13 activas,True,False,3/14/2026 5:57:10 PM,3/14/2026 5:57:10 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
em7291928@gmail.com,Olga sarai,Gámez Tepuri,6674138395,Sinaloa,Culiacán,Yoooo,Otro,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Ola estoy ocupada,True,False,3/14/2026 11:19:31 PM,3/14/2026 11:19:31 PM,PTE,R2,manuel.zuniga@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
yamiladulcejuarez@gmail.com,CLARA,PACHECO,5525190093,Estado de México,Amecameca,Yamila/Lupita,Dueño/Propietario,,1 a 5,Gestión de Fuerza en Campo,Localización Empresarial,Ocupo todos los servicios,True,True,3/14/2026 11:38:14 PM,3/14/2026 11:47:59 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
gregoriaa064@gmail.com,Sergio,Gallegos,8714843259,Durango,Gómez Palacio,GVS940122CLLRR01,Otro,Operador,5 a 25,Planes Empresariales,Plan Telcel Ultra Empresa,Quiero CEL nuevo,True,True,3/15/2026 9:06:00 AM,3/15/2026 9:06:00 AM,PTE,R3,alberto.sifuentes@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
santiago@jrshop.mx,Santiago,Solloa,5526532053,Estado de México,Atizapán de Zaragoza,Grupo JR Interiores,Dueño/Propietario,,5 a 25,Planes Empresariales,Plan Telcel Empresa,Quisiera ver algún plan empresarial para mi compañía.,True,True,3/15/2026 9:30:28 AM,3/15/2026 9:30:28 AM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
alanbetancourt@outlook.com,Alan,Martinez Betancourt,8118237770,Nuevo León,Apodaca,Rebel Capital México SAPI de CV,Dueño/Propietario,,1 a 5,Comunicación Empresarial,Control de Ventas,Plan de renta a nombre de persona moral,True,True,3/15/2026 12:13:25 PM,3/15/2026 12:13:25 PM,COE,R4,americo.chapa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
servicios.cart@gmail.com,Carlos,Ramirez,3311260211,Jalisco,Guadalajara,VICARA CONSULTORIA,Asistente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Quisiera saber si puedo contratar online o que se requiere,True,True,3/15/2026 4:29:08 PM,3/15/2026 4:29:08 PM,PTE,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
deliaaguilargarcia241@gmail.com,Delia,Agu ilar,5664474726,Querétaro,Querétaro,AUGD770525T67,Dueño/Propietario,,5 a 25,Planes Empresariales,Plan Telcel Empresa,Kiero un plan 19 linea,True,True,3/15/2026 5:01:21 PM,3/15/2026 5:01:21 PM,PTE,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
brayanzaragoza17@gmail.com,Brian Gerardo,Zaragoza Pantoja,8711322209,Durango,Gómez Palacio,Instituto tecnológico de Lerdo,Otro,Estudiante,1 a 5,Comunicación Empresarial,Control de Ventas,Quiero conocer sus ofertas,True,True,3/16/2026 9:04:14 AM,3/19/2026 8:26:27 AM,COE,R3,alberto.sifuentes@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
agrobela-facturas.maravatio@outlook.com,JANIK,LOPEZ,4471726182,Michoacán de Ocampo,Maravatío,AGROBELA AGROQUIMICOS,Otro,,5 a 25,Gestión Vehicular Telcel,Módulo de Ruteo,"Buen dia, estoy interesado en informacion de sistema de gps para un aproximado de 10 unidades",True,False,3/16/2026 9:07:09 AM,3/16/2026 9:07:09 AM,COT,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
r.galan@grupocoflyar.com,Roque,Galan,5513417645,Estado de México,Nicolás Romero,Grupo Coflyar,Otro,Gerente de informática,25 a 50,Business Intelligence,Indicadores Móviles,Hola estoy interesado en algun plan para 15 a 20 sims para instalar en camaras de seguridad para vehículos. Estuve investigando y manejan data pooling,True,False,3/16/2026 12:39:49 PM,3/16/2026 12:39:49 PM,BUI,R9,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
administracion@ebenezerfyf.com,Daniel,Flores,3323499725,Estado de México,Ixtapan de la Sal,Comercializadora de follajes finos ebenezer sa de cv,Director,,5 a 25,Planes Empresariales,Plan Telcel Empresa,Me gustaría cotizar 5 líneas telefónicas para mi empresa con planes controlados.,True,False,3/16/2026 1:59:53 PM,3/16/2026 1:59:53 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
cordovaadan08@gmail.com,Adan,Cordova  Aria,8132631831,Ciudad de México,Miguel Hidalgo,Soltero,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Ultra Empresa,"Me gusta trabajar por mi propia cuenta 
",True,True,3/16/2026 6:33:39 PM,3/16/2026 6:33:39 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
jairuiz23@gmail.com,Angel jair,Ruiz Mendoza,2285010974,Veracruz de Ignacio de la Llave,Veracruz,ANGEL JAIR RUIZ MENDOZA,Dueño/Propietario,,1 a 5,Conectividad Telcel,Internet Gestionado,"Necesito sims y planes de datos para equipos gps, dvrs y tablets",True,False,3/16/2026 7:20:07 PM,3/16/2026 7:20:07 PM,COT,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
etovar@tasclaw.com.mx,Elizabeth,Tovar,5532232193,Estado de México,Atizapán de Zaragoza,TASC LAW SC,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Estoy interesada en el Telcel Empresa 1,True,False,3/16/2026 7:59:11 PM,3/16/2026 7:59:11 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
suministros.carva@hotmail.com,Suministros,Carva,8110237031,Nuevo León,Guadalupe,Servicios y Suministros industriales carva,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Me interesa con plan y equipos,True,False,3/16/2026 8:33:00 PM,3/16/2026 8:33:00 PM,PTE,R4,americo.chapa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ag2016390@gmail.com,Adolfo,García,8332948689,Veracruz de Ignacio de la Llave,Tantoyuca,Operador de máquinaria,Otro,Operador de la,25 a 50,Planes Empresariales,Plan Telcel Empresa,Me urge tener internet para poder comunicarme con mis trabajadores,True,True,3/16/2026 11:06:03 PM,3/16/2026 11:06:03 PM,PTE,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
rjhesus5@gmail.com,Jesus,Ramirez Eugenio,7774678479,Morelos,Cuernavaca,Para mantenerme comunicado con mi patrón,Asistente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Solo ocupo un teléfono que pueda ser con. Plann para poder mantenerme comunicado ya que no tengo teléfono,True,True,3/17/2026 4:18:29 AM,3/17/2026 4:18:29 AM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
f.arvizu@apelsagdl.com.mx,ING FRANCISCO,ARVIZU,3310638898,Jalisco,Tonalá,TRANSPORTES AGSA,Gerente,,5 a 25,Gestión Vehicular Telcel,Módulo de Ruteo,"FAVOR DE MANDAR WHATS ANTES, PORQUE NO TENGO ABIERTO A TODOS LOS NUMEROS NO REGISTRADOS",True,False,3/17/2026 8:58:22 AM,3/17/2026 8:58:22 AM,GVT,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ulises.gonzalez@harting.com,Ulises,Gonzalez,4721616217,Guanajuato,León,HMM1508216C9,Especialista,,500 a 1000,Conectividad Telcel,eSIM,"Buen día,

Actualmente tenemos lineas contratadas con Telcel, sin embargo NO tenemos contacto directamente con la empresa y  cualquier trámite debemos hacerlo a traves de un tercero, esto dificulta demasiado la comunicación y retrasa demasiado los tiempos de respuesta.

¿Serían tan amables en decirnos que necesitamos para tener soporte de un ejecutivo directo de Telcel?

Gracias.",True,False,3/17/2026 9:09:30 AM,3/17/2026 9:09:30 AM,COT,R6,jorge.galvan@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
cdominguez@newcityhospital.com,Carolina,Dominguez,6641190600,Baja California,Tijuana,NEWCITY HOSPITAL S.A.P.I. DE C.V.,Jefe,,100 a 500,Conectividad Telcel,eSIM,"OCUPO ACTIVAR UNA LINEA TELEFONICA, PERO MARCA ERROR ASI QUE NECESITO REGISTRARME CON USTEDES.
SE PUEDE DE MANERA ONLINE?",True,True,3/17/2026 9:22:11 AM,3/17/2026 9:22:11 AM,COT,R1,melpadsa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ncandia@injemexplasticos.mx,ESTEFANY,CANDIA,8145884007,Nuevo León,Salinas Victoria,INJEMEX PLASTICOS,Asistente,,5 a 25,Planes Empresariales,Plan Telcel Empresa,"Hola buenos dias quisiera solicitar una cotización de internet móvil para la empresa INJEMEX PLASTICOS .

Quedo atenta a alguna respuesta",True,True,3/17/2026 9:29:17 AM,3/17/2026 9:29:17 AM,PTE,R4,americo.chapa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
admin.trafico@tjf-transportes.com,ANGELICA,CORTEZ,6563946776,Chihuahua,Juárez,TRANSPORTE JUAREZ FRONTERIZO,Asistente,,1 a 5,Seguridad,Control Móvil Empresarial,"Buenos dias, compre un nuevo chip para un empleado de la empresa, me interesa registrarlo como numero empresarial sin tener que agarrar paquete, solo vincularlo",True,False,3/17/2026 10:06:37 AM,3/17/2026 10:06:37 AM,COT,R3,alberto.sifuentes@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
luisalfredo.rodriguez@durofelguera.com,Luis Alfredo,Rodriguez,5610442041,Ciudad de México,Miguel Hidalgo,PROYECTOS E INGENIERIA PYCOR SA DE CV,Especialista,,5 a 25,Planes Empresariales,Plan Telcel Ultra Empresa,"Buenas tardes. Necesitamos hacer la portabilidad de 5 líneas telefónicas, y adicionalmente una línea extra.",True,False,3/17/2026 10:23:20 AM,3/17/2026 10:23:20 AM,TEU,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
pedrazaangie286@gmail.com,Angelica,Pedraza plata,7221552095,Estado de México,Temascaltepec,Sin señal,Otro,Empleado,1000+,Business Intelligence,Autenticación Móvil,No tenemos señal desde hace una semana,True,True,3/17/2026 10:26:09 AM,3/17/2026 10:26:09 AM,BUI,R9,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
gps@tmartillo.com,Rodrigo Emanuel,Velasco Hernandez,7209189317,Querétaro,Querétaro,TRANSPORTES MARTTILLO,Asistente,,5 a 25,Comunicación Empresarial,Control de Ventas,"Hola, buen día.

Nos interesa obtener información sobre **planes empresariales de telefonía móvil y la apertura de una cuenta corporativa con Telcel** para centralizar varias líneas de nuestra empresa.

Actualmente buscamos una solución que nos permita **evitar recargas individuales, tener facturación mensual y administrar varias líneas bajo una sola cuenta**.

Agradeceríamos que un ejecutivo se ponga en contacto para conocer las opciones disponibles, requisitos y planes que mejor se adapten a este esquema empresarial.

Quedo atento a su respuesta.
Muchas gracias.",True,False,3/17/2026 10:37:40 AM,3/18/2026 11:18:55 AM,COT,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
israel.martinez@delbravo.com,ISRAEL,MARTINEZ CARRASCO,8117604993,Nuevo León,Apodaca,Del Bravo SL,Jefe,,25 a 50,Planes Empresariales,Plan Telcel Empresa,"Buen dia, quisiera ver la opcion de cambiar con ustedes, cotizaciones de equipos. Ademas de BAM para acceso a internet.
Quedo a la espera de su pronta respuesta.",True,False,3/17/2026 10:40:33 AM,3/17/2026 10:40:33 AM,PTE,R4,americo.chapa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ventas@modulac.com.mx,Berenice,Camacho,8184616291,Nuevo León,García,Grupo Modula SA de CV,Analista,,25 a 50,Planes Empresariales,Plan Telcel Empresa,me interesa migrar mi emtpresa de ATT a Telcel,True,False,3/17/2026 10:51:07 AM,3/17/2026 10:51:07 AM,PTE,R4,americo.chapa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
josel@ben-in.com.mx,jose,lopez,5577329009,Ciudad de México,Miguel Hidalgo,"ASF PRISMA SEGUROS MEXICO, AGENTE DE SEGUROS Y DE FIANZAS",Otro,ADMINISTRACION,5 a 25,Comunicación Empresarial,Control de Ventas,"nos dedicamos a los seguros Autos, GMM, casas, etc.
Estamos con AT&T pero nos queremos cambiar tenemos 10 lineas de la empresa y no queremos perder los los numeros de nuestras lineas",True,True,3/17/2026 11:45:16 AM,3/17/2026 11:45:16 AM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
tr.gerardo22@gmail.com,Juan Gerardo,Castillo,4443291957,San Luis Potosí,San Luis Potosí,Especialista en terapia respiratoria San Luis Potosí,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Ultra Empresa,Cotizar planes para empresa,True,True,3/17/2026 12:06:59 PM,3/17/2026 12:06:59 PM,TEU,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
fernando.contreras@eztravel.mx,LUIS FERNANDO,CONTRERAS,6623177814,Sonora,Hermosillo,EZ TRAVEL SA DE CV,Otro,OFICIAL DE TESORERIA,50 a 100,Conectividad Telcel,Redes Privadas de Datos,Buen dia necesito me proporcionen la factura de mi  linea telefonica asignada por la empresa para pagarla,True,True,3/17/2026 12:29:39 PM,3/17/2026 12:29:39 PM,COT,R2,adrian.huerta@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
grecia.vega@colliers.com,Grecia,Vega,5580318957,Querétaro,Querétaro,Asociación de condóminos Torre 57,Otro,Facility assistant,1 a 5,Comunicación Empresarial,Push to Talk,Me interesa realizar portabilidad de línea dentro de un plan telefónico,True,True,3/17/2026 12:30:18 PM,3/17/2026 12:30:18 PM,COE,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
bernardo.g.gallo@gmail.com,Bernardo,Gálvez Gallo,3310559258,Querétaro,Querétaro,IBIL LASER MEXICO S DE RL DE CV,Especialista,,1 a 5,Planes Empresariales,Plan Telcel Empresa,"Buenas tardes. Me apoya a generar una cotización formal sobre el plan Telcel Empresa 6 con equipo celular iPhone 14 por favor, en plan. 

Muchas gracias",True,True,3/17/2026 1:38:16 PM,3/17/2026 1:38:16 PM,PTE,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
agroinnovaciontapatia@gmail.com,Rafael,España,3322590229,Jalisco,Guadalajara,AGRO INNOVACION TAPATIA SA DE CV,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,BUSCO APERTURA DE DOS LINEAS CON EQUIPO,True,False,3/17/2026 1:51:58 PM,3/17/2026 1:51:58 PM,PTE,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
mrio@pcga.com,Maria José,Rio,5615466644,Ciudad de México,Benito Juárez,pcga,Asistente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,"Buenas tardes, me interesa saber si la factura que emiten por el pago de plan de renta , contiene la información del domicilio fiscal .",True,True,3/17/2026 2:09:26 PM,3/17/2026 2:09:26 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
lucrezia.marzotto@gmail.com,lucrezia,marzotto,4464776572,Ciudad de México,Cuauhtémoc,ANIMO GLOBAL BRANDS SAPI DE CV,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,"Quiero contratar el plan Telcel Empresa 1, me pueden contactar por favor? Mi numero es 4464776572 para llamadas, o whatsapp es +447492292727.",True,False,3/17/2026 2:30:36 PM,3/17/2026 2:30:36 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
leslie.mejia.q@outlook.com,Leslie,Mejia,7225461244,Estado de México,Toluca,Tractomexico GCM,Gerente,,5 a 25,Planes Empresariales,Plan Telcel Empresa,Paquete de líneas Telcel para 8 empleados,True,True,3/17/2026 3:26:28 PM,3/17/2026 3:26:28 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
keren@utf.digital,Keren,Gonzalez,5562041810,Ciudad de México,Cuauhtémoc,USE THE FORCEDICKENS,Asistente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Quisiera una cotización,True,False,3/17/2026 3:42:33 PM,3/17/2026 3:42:33 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
sales@casajebaju.com,Livia,Rezende Mendes,9988442965,Quintana Roo,Benito Juárez,Casa Jebaju S de RL de CV,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,"Buenas tardes,
tengo interés en hacer portabilidad de mi linea a Telcel, por favor dejame saber como proceder.
gracias.",True,True,3/17/2026 3:43:56 PM,3/17/2026 3:43:56 PM,PTE,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
arturori@antztours.com,ARTURO,RODRIGUEZ,5513797539,Ciudad de México,Miguel Hidalgo,ATO080919770,Director,,1 a 5,Planes Empresariales,Plan Telcel Empresa,"SOLICITO INFORMACION PARA PODER DAR DE ALTA MI LINEA PARA EMPRESAS
COMUNICARSE CON MI ASISTENTE JESUS RODRIGUEZ 5512404107",True,True,3/17/2026 3:44:56 PM,3/17/2026 3:44:56 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
lorenaplascencia805@gmail.com,LORENA,PLASCENCIA,3311446084,Jalisco,El Salto,VGO TRANSPORT,Jefe,,100 a 500,Conectividad Telcel,eSIM,NECESITO UN ASESOR DE VENTAS,True,True,3/17/2026 3:51:43 PM,3/17/2026 3:51:43 PM,COT,R5,luiortpa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
tecnologias.info@grupoday.com,Astrid,Wilson,5551004464,Ciudad de México,Miguel Hidalgo,Grupo Day,Gerente,,100 a 500,Seguridad,Norton Antivirus Empresarial,Hola estoy interesada en cotizar Norton empresarial para 160 dispositivos,True,False,3/17/2026 4:59:23 PM,3/17/2026 4:59:23 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
israelarriaga40@yahoo.com,ISRAEL,ARRIAGA,5519968289,Ciudad de México,Azcapotzalco,ISRAEL ARRIAGA BRAVO,CEO/COO,,5 a 25,Conectividad Telcel,Conectividad Avanzada M2M,DESEO UN PLAN PARA TODOS MIS OPERADORES CON COBERTURA NACIONAL.,True,True,3/17/2026 4:59:52 PM,3/17/2026 4:59:52 PM,COV,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
carlosh@exsitu.mx,Carlos,Hernandez,6634444783,Baja California,Tijuana,Ex situ Consulting Services,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,"Buen dia, requiero informacion para contrar lineas telefonicas con su empresa",True,False,3/17/2026 5:23:08 PM,3/17/2026 5:23:08 PM,PTE,R1,ignacio.sanchez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
felissa.gb@gmail.com,Felissa,Gomez,3327920164,Jalisco,Guadalajara,Electrificaciones Magma SA de CV,Asistente,,5 a 25,Planes Empresariales,Plan Telcel Empresa,"Me apoyan con información para dar de alta planes con Telcel Empresas, tengo 12 equipos de smartphone",True,False,3/17/2026 6:29:44 PM,3/17/2026 6:29:44 PM,PTE,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
aaron.campos@infralink.mx,Aaron,Campos,5651374957,Estado de México,Ecatepec de Morelos,Infralink systemsnet corp,Dueño/Propietario,,5 a 25,Comunicación Empresarial,Push to Talk,Quiero contratar 2  planes con equipo telefonico,True,True,3/17/2026 6:30:15 PM,3/17/2026 6:30:15 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ventas@ochoochenta.com,Jose Antonio,Carreon Baca,6568628880,Chihuahua,Juárez,Jose Antonio Carreon Baca,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Faver de contactar para la.contratacion de plan Telcel Empresas manteniendo mi número actual,True,True,3/17/2026 9:27:56 PM,3/17/2026 9:27:56 PM,PTE,R3,alberto.sifuentes@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
samantha_limon@vtech.com,samantha,limon,6651343958,Baja California,Tecate,IVE990628NM7,Asistente,,25 a 50,Business Intelligence,GEODATA,Favor de comunicarse,True,False,3/18/2026 10:00:13 AM,3/18/2026 10:00:13 AM,BUI,R1,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
aarchundia@marcat.com.mx,Adrian,Archundia,3312616883,Jalisco,Tlajomulco de Zúñiga,QMA981028QD4,Jefe,,5 a 25,Conectividad Telcel,eSIM,Busco planes con equipo,True,False,3/18/2026 10:02:36 AM,3/18/2026 10:02:36 AM,COT,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
marinaruiz04843@gmail.com,Manual,Diaz Diaz,9192720374,Chiapas,Simojovel,Manual 375,Jefe,,25 a 50,Planes Empresariales,Plan Telcel Ultra Empresa,Manual Diaz Diaz,True,True,3/18/2026 10:21:51 AM,3/18/2026 10:21:51 AM,PTE,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ing.flores@gnosisid.com,Andres,Flores,5588249386,Ciudad de México,Iztapalapa,Andrés Flores valencia,Dueño/Propietario,,50 a 100,Planes Empresariales,Plan Telcel Empresa,"Quiero contratar 12 líneas
",True,True,3/18/2026 10:23:43 AM,3/18/2026 10:23:43 AM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
adilene.reynoso@castool.com,Adilene,Reynoso,4424754708,Querétaro,Querétaro,Excotaro,Analista,,25 a 50,Conectividad Telcel,eSIM,"Contratamos una línea adicional y no esta vinculado a la cuenta de la empresa. 
No me permite descargar la factura en el portal
",True,False,3/18/2026 10:23:52 AM,3/18/2026 10:23:52 AM,COT,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
oscar@agenciaraptors.com,Oscar,Linares Flores,5585291435,Estado de México,Nezahualcóyotl,LATITUD PROMOCIONALES SA DE CV,Gerente,,100 a 500,Servicios Cloud,Microsoft 365,"Estimados,

Muy buenas tardes.

Me permito dirigirme a ustedes para expresar nuestro interés en convertirnos en proveedores del área de marketing. Somos una empresa dedicada a la elaboración de artículos promocionales y nos gustaría compartir con ustedes nuestro catálogo de productos.

Agradecería mucho su apoyo para indicarme con quién debo establecer contacto a fin de enviar la información correspondiente y dar inicio al proceso.

Quedo atento a sus comentarios y agradezco de antemano su atención.

Saludos cordiales,",True,True,3/18/2026 11:16:42 AM,3/18/2026 11:16:42 AM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
